0.28428,0.10064,0.013408,0.077043,0.011825,0.10935,0.0096715,0.05944,0.0078352,0.054792,0.053645,0.05284,0.060383,0.050547,0.042834,0.040105,0.049304,0.11876,0.088178,0.13399,0.058449,0.11045,0.074125,0.10845,0.050568,0.15028,0.1724,0.10601,0.087368,0.14921,0.1557,0.092166,0.082847,0.12474,0.11901,0.083247,0.10341,0.10992,0.093316,0.070617,0.099451,0.072109,0.074541,0.063792,0.054037,0.052539,0.060444,0.068348,0.066422,0.027046,0.098018,0.01788,0.056189,0.018422,0.096665,0.02291,0.075025,0.37692,0.60838
0.08907,0.046607,0.0036786,0.029305,0.0040234,0.050185,0.0033299,0.025215,0.002554,0.018922,0.017964,0.019302,0.021968,0.018878,0.014105,0.015453,0.017528,0.11113,0.042607,0.11317,0.030457,0.11417,0.035453,0.086381,0.026184,0.31622,0.2354,0.14703,0.14512,0.28379,0.20826,0.11996,0.13024,0.32848,0.092197,0.20732,0.08881,0.2322,0.069204,0.14794,0.093297,0.04549,0.050402,0.045237,0.036093,0.032421,0.037918,0.040743,0.040347,0.029507,0.044969,0.02628,0.022596,0.020602,0.042469,0.024001,0.026159,0.48725,0.25342
0.2883,0.07422,0.01219,0.07395,0.013073,0.072271,0.011265,0.067507,0.012831,0.027397,0.030815,0.033707,0.030179,0.025495,0.024912,0.022811,0.02535,0.065744,0.037339,0.078016,0.035603,0.05492,0.029087,0.060084,0.032707,0.12178,0.14065,0.083213,0.066335,0.068616,0.077735,0.076672,0.068711,0.15448,0.060428,0.057261,0.040994,0.09585,0.043964,0.054836,0.047652,0.040813,0.037586,0.030952,0.029312,0.031,0.029953,0.033146,0.037485,0.026261,0.072047,0.021056,0.065946,0.020787,0.067596,0.025409,0.070199,0.57345,0.62627
0.21322,0.088131,0.0063747,0.075983,0.0065393,0.088162,0.0063874,0.073723,0.0061991,0.036648,0.033299,0.033754,0.037198,0.037321,0.031735,0.031491,0.035552,0.11881,0.039312,0.1168,0.040392,0.11358,0.036284,0.1101,0.039203,0.099542,0.092089,0.097973,0.089005,0.10547,0.087559,0.093836,0.093321,0.14036,0.071034,0.1271,0.069714,0.13198,0.066645,0.12498,0.072896,0.057986,0.061961,0.060841,0.056617,0.057923,0.058866,0.062601,0.060599,0.036641,0.076379,0.034223,0.061394,0.033345,0.074857,0.03544,0.065689,0.57832,0.55771
0.26682,0.097676,0.0094613,0.077877,0.0090931,0.097087,0.0095162,0.073645,0.0085334,0.044157,0.038621,0.038325,0.042966,0.044265,0.038875,0.036084,0.039485,0.11521,0.053254,0.11534,0.051796,0.11019,0.053988,0.11608,0.048703,0.14062,0.1283,0.10105,0.10076,0.13032,0.14259,0.10061,0.094747,0.11895,0.082787,0.091794,0.078929,0.11175,0.08152,0.094026,0.086515,0.054938,0.059173,0.058413,0.05221,0.052971,0.059088,0.061914,0.059468,0.026039,0.088806,0.02486,0.068422,0.025417,0.089619,0.026458,0.069591,0.45928,0.61029
0.074108,0.020155,0.0028634,0.023943,0.0028373,0.021657,0.0027069,0.022948,0.0023303,0.0091014,0.010368,0.010556,0.0098348,0.0090544,0.0088423,0.0084632,0.0083428,0.038832,0.012969,0.037158,0.010687,0.045145,0.010922,0.048864,0.01014,0.036993,0.036201,0.027644,0.026328,0.05937,0.04666,0.027834,0.025259,0.061245,0.022445,0.049596,0.023685,0.12629,0.023273,0.060566,0.02016,0.017158,0.016748,0.017671,0.021721,0.019432,0.017741,0.015783,0.016882,0.014851,0.019689,0.02276,0.019807,0.026856,0.018231,0.018993,0.02179,0.95431,0.16791
0.29967,0.091471,0.011201,0.098672,0.011545,0.088738,0.0093095,0.094001,0.011759,0.046725,0.046652,0.046442,0.044505,0.042611,0.042912,0.043371,0.044737,0.11601,0.063546,0.099898,0.049935,0.10415,0.056066,0.094992,0.050736,0.14132,0.12267,0.089771,0.098355,0.12191,0.10121,0.085936,0.10351,0.095256,0.080973,0.073985,0.084243,0.084592,0.072784,0.074897,0.094762,0.059391,0.055847,0.054579,0.053721,0.054404,0.055541,0.057643,0.060744,0.022824,0.082487,0.022418,0.086804,0.023081,0.08576,0.020395,0.085678,0.40865,0.65463
0.27713,0.097094,0.0079157,0.073485,0.0082617,0.10165,0.0077388,0.075664,0.0080385,0.020405,0.02037,0.020061,0.021101,0.021864,0.020416,0.020878,0.021323,0.056588,0.029834,0.060894,0.020537,0.066439,0.031414,0.067732,0.021237,0.074788,0.081708,0.060404,0.062095,0.10799,0.096528,0.065222,0.055371,0.11789,0.040397,0.088634,0.048391,0.156,0.04871,0.086853,0.0394,0.03325,0.036774,0.039786,0.03875,0.03781,0.039945,0.03565,0.033474,0.024995,0.082746,0.025376,0.065188,0.027587,0.083726,0.022965,0.066633,0.59899,0.60454
0.22872,0.15337,0.008111,0.03667,0.0082693,0.15449,0.0069551,0.034702,0.0081256,0.022891,0.017305,0.017389,0.02446,0.021948,0.01679,0.01527,0.022033,0.0444,0.03105,0.058517,0.015622,0.045095,0.030408,0.059484,0.014388,0.06566,0.17379,0.026034,0.026863,0.068195,0.20795,0.024906,0.02483,0.09964,0.037243,0.042886,0.026473,0.11652,0.037626,0.038093,0.027375,0.026652,0.03475,0.030227,0.02567,0.026961,0.034778,0.030374,0.025687,0.021637,0.14816,0.021086,0.030983,0.020019,0.1453,0.020361,0.033778,0.66813,0.51438
0.14778,0.044596,0.0055723,0.046905,0.0047869,0.041741,0.0052264,0.046996,0.0057175,0.022529,0.024113,0.023013,0.021682,0.0216,0.021652,0.022911,0.022836,0.14346,0.037484,0.091132,0.03739,0.099689,0.033673,0.09704,0.039272,0.23917,0.15533,0.11443,0.11137,0.15008,0.13201,0.13354,0.1836,0.26752,0.073928,0.095909,0.069687,0.14803,0.074634,0.15233,0.10309,0.040251,0.037649,0.036528,0.037412,0.038257,0.038703,0.049973,0.062265,0.020359,0.039094,0.029258,0.043313,0.02137,0.040118,0.044954,0.048163,0.64931,0.33705
0.24788,0.10283,0.0088056,0.069572,0.0079649,0.097653,0.0083485,0.068486,0.0083084,0.0309,0.026584,0.025233,0.028314,0.02733,0.026692,0.025507,0.028385,0.097116,0.035396,0.08566,0.031113,0.084072,0.035625,0.089948,0.031882,0.14108,0.11631,0.098386,0.084017,0.13215,0.14182,0.10192,0.10094,0.14425,0.061371,0.10075,0.057367,0.16112,0.063841,0.10855,0.071024,0.040393,0.046794,0.044679,0.040152,0.042105,0.047571,0.052921,0.047473,0.031186,0.089897,0.030989,0.061949,0.028584,0.094329,0.032134,0.061879,0.55945,0.56128
0.030675,0.020712,0.00040625,0.02962,0.0004691,0.020709,0.00038441,0.031026,0.00053629,0.007112,0.009853,0.010729,0.0075448,0.0064712,0.0098007,0.011174,0.0074235,0.093864,0.017763,0.094492,0.015614,0.098171,0.01665,0.099955,0.015001,0.082588,0.082487,0.10528,0.11456,0.086297,0.079289,0.11259,0.10947,0.17366,0.050482,0.21155,0.050478,0.19466,0.051474,0.1979,0.051657,0.04022,0.035914,0.034768,0.040833,0.0425,0.036553,0.033706,0.038278,0.037396,0.013438,0.039867,0.022163,0.041169,0.013531,0.034804,0.021681,0.82204,0.15551
0.063349,0.03282,0.0027941,0.020829,0.0028249,0.038322,0.001853,0.016569,0.0019959,0.011075,0.012162,0.012109,0.012924,0.010863,0.0087607,0.0073543,0.0090501,0.05198,0.023155,0.079466,0.016828,0.045866,0.013365,0.040539,0.01457,0.094801,0.22328,0.063711,0.040243,0.074786,0.096119,0.037894,0.036145,0.37793,0.050763,0.072848,0.025825,0.18366,0.024406,0.052013,0.031093,0.037992,0.0301,0.021032,0.020218,0.017456,0.01677,0.021401,0.026797,0.031333,0.034781,0.018933,0.015015,0.013384,0.028081,0.020359,0.018899,0.81543,0.17873
0.096588,0.071436,0.0014512,0.061039,0.0015713,0.071619,0.0014205,0.058061,0.001551,0.025489,0.024588,0.025219,0.026558,0.025128,0.022684,0.023478,0.025975,0.14679,0.034458,0.15082,0.032516,0.13758,0.032251,0.14063,0.03236,0.14258,0.14844,0.11737,0.10987,0.1317,0.13369,0.11006,0.1126,0.23893,0.092685,0.18475,0.081985,0.21297,0.083394,0.18388,0.087341,0.074748,0.076545,0.071345,0.067168,0.068245,0.071662,0.074804,0.073862,0.048807,0.053801,0.045014,0.043525,0.045481,0.053662,0.048089,0.045891,0.57004,0.40881
0.071169,0.025719,0.002153,0.026728,0.0020903,0.025536,0.0023327,0.028234,0.0022425,0.012653,0.013035,0.013134,0.012713,0.01342,0.014169,0.013599,0.012926,0.043139,0.015035,0.043128,0.016627,0.053204,0.016394,0.051881,0.016367,0.034383,0.035057,0.034432,0.039004,0.04292,0.043311,0.038824,0.033488,0.10138,0.026893,0.075565,0.029396,0.14404,0.030328,0.073591,0.02612,0.021324,0.020602,0.022851,0.025726,0.024817,0.022261,0.020636,0.021782,0.011801,0.022773,0.017715,0.025199,0.015935,0.022834,0.012832,0.023574,0.94076,0.17721
0.07308,0.047867,0.0017492,0.034041,0.0018314,0.04835,0.0016437,0.034574,0.0018819,0.021438,0.018036,0.018487,0.021546,0.020189,0.017772,0.019102,0.022135,0.10644,0.032242,0.10145,0.029375,0.11394,0.034306,0.1046,0.030121,0.12445,0.11171,0.080042,0.092679,0.15589,0.13317,0.087354,0.095075,0.1713,0.061229,0.14659,0.073518,0.21011,0.065668,0.13861,0.070037,0.043631,0.048264,0.050957,0.049296,0.046948,0.04872,0.048719,0.043651,0.032087,0.038417,0.034441,0.027293,0.032163,0.037952,0.0284,0.026916,0.77898,0.25956
0.059014,0.032086,0.0024137,0.022746,0.0024538,0.028669,0.001625,0.020835,0.0026658,0.014594,0.014209,0.013843,0.015108,0.011521,0.010777,0.012794,0.015698,0.10082,0.031682,0.076447,0.022229,0.10708,0.024148,0.086665,0.025508,0.22564,0.10997,0.076887,0.10892,0.24059,0.099762,0.064785,0.10859,0.2158,0.045175,0.1334,0.06695,0.30578,0.036595,0.12698,0.073168,0.032225,0.03142,0.038128,0.043854,0.033581,0.030863,0.032227,0.034358,0.02916,0.025472,0.039374,0.017003,0.041737,0.027233,0.026612,0.019595,0.74508,0.1758
0.046019,0.030265,0.0017708,0.02242,0.0015154,0.027463,0.0010378,0.021905,0.0012215,0.0095826,0.0086143,0.0082101,0.0089235,0.0079805,0.007738,0.0071506,0.0083601,0.078422,0.016242,0.075807,0.015126,0.073633,0.014688,0.08422,0.015667,0.16035,0.16417,0.1058,0.11512,0.12285,0.15892,0.089666,0.14566,0.42718,0.046446,0.25338,0.036649,0.29632,0.042146,0.22525,0.038673,0.030756,0.031416,0.032398,0.031528,0.03251,0.033528,0.033785,0.031259,0.02706,0.02153,0.034477,0.016205,0.039423,0.024071,0.034633,0.018377,0.62304,0.16675
0.036616,0.024503,0.0009468,0.021572,0.00088192,0.024738,0.00089584,0.021418,0.00088059,0.0099762,0.0095036,0.0094915,0.0099256,0.0097479,0.0096159,0.0095172,0.0096851,0.078251,0.015419,0.076891,0.01507,0.076447,0.015737,0.079096,0.015094,0.079742,0.075453,0.064129,0.062107,0.082504,0.082483,0.070165,0.062546,0.16382,0.041712,0.13886,0.041523,0.17305,0.044731,0.14015,0.042444,0.033569,0.034007,0.033622,0.033651,0.034246,0.034582,0.034643,0.034433,0.032326,0.018982,0.032096,0.016893,0.032792,0.019236,0.033067,0.016681,0.88797,0.14805
0.13765,0.04564,0.006311,0.038448,0.0052808,0.044165,0.0047408,0.03688,0.0045384,0.016312,0.016936,0.015351,0.014395,0.013305,0.01259,0.012292,0.014065,0.051327,0.019017,0.050858,0.012985,0.062282,0.014545,0.067359,0.01421,0.052488,0.05198,0.032704,0.039122,0.053141,0.050748,0.04636,0.036235,0.090608,0.027429,0.078889,0.028835,0.11837,0.030671,0.080908,0.029698,0.023303,0.024804,0.025882,0.025761,0.025918,0.028154,0.027087,0.025887,0.021709,0.037456,0.032775,0.032137,0.036115,0.039704,0.022094,0.034146,0.88909,0.31326
0.32398,0.090307,0.011233,0.085833,0.012625,0.089494,0.012123,0.084262,0.011095,0.04158,0.039934,0.039105,0.042767,0.043164,0.042152,0.04178,0.04324,0.10029,0.05369,0.092089,0.051146,0.097514,0.051415,0.091345,0.048575,0.10033,0.090785,0.086884,0.091522,0.099358,0.086701,0.082868,0.08835,0.068919,0.067926,0.063333,0.072381,0.067325,0.065309,0.065284,0.072403,0.046554,0.047005,0.04812,0.046459,0.045154,0.048792,0.047182,0.047974,0.021711,0.088122,0.021016,0.081866,0.02103,0.091248,0.022318,0.08461,0.44088,0.67515
0.017992,0.011819,0.00037774,0.012761,0.0003729,0.011869,0.00035731,0.012363,0.00034502,0.0051845,0.005417,0.0053885,0.0051834,0.0052368,0.0051219,0.0050076,0.0050341,0.035592,0.0078881,0.041142,0.0073718,0.034691,0.00732,0.038488,0.0072322,0.035011,0.041027,0.037055,0.033091,0.033302,0.036138,0.034095,0.03448,0.095147,0.023952,0.065684,0.020418,0.079778,0.021308,0.063473,0.021836,0.017571,0.015645,0.014492,0.015055,0.015971,0.014838,0.014665,0.015562,0.01378,0.0098332,0.010908,0.01024,0.013633,0.0097436,0.010882,0.010683,0.97458,0.066542
0.16154,0.07545,0.0042728,0.04502,0.0048261,0.075032,0.0041702,0.043744,0.0039639,0.021064,0.019183,0.019628,0.020872,0.020826,0.018217,0.019501,0.02036,0.053217,0.026338,0.050459,0.016639,0.043353,0.024575,0.048623,0.016757,0.064445,0.058223,0.029069,0.030791,0.060703,0.062572,0.0343,0.032562,0.13967,0.035107,0.06151,0.033022,0.086334,0.037607,0.088793,0.035705,0.029563,0.032104,0.028663,0.02482,0.028535,0.032198,0.032728,0.02926,0.018034,0.068217,0.01148,0.039447,0.016645,0.067764,0.017809,0.040801,0.85217,0.36641
0.15978,0.07228,0.0055724,0.062816,0.0053207,0.069491,0.004829,0.056821,0.004873,0.035285,0.034683,0.031606,0.031169,0.031135,0.028756,0.029317,0.032715,0.12457,0.056627,0.12821,0.03938,0.13114,0.051805,0.12325,0.048068,0.17237,0.20095,0.11837,0.10491,0.19316,0.20221,0.11505,0.12076,0.1788,0.097132,0.11397,0.08596,0.22681,0.083626,0.11346,0.094954,0.055409,0.051586,0.05392,0.055947,0.053115,0.055975,0.059696,0.060222,0.029988,0.060395,0.043178,0.050081,0.036076,0.062763,0.028075,0.051461,0.56567,0.41129
0.20453,0.056416,0.0080039,0.055316,0.0079574,0.059761,0.0076013,0.057685,0.007497,0.0204,0.020728,0.023584,0.024487,0.022125,0.020074,0.021091,0.02081,0.084674,0.023459,0.071921,0.025635,0.10165,0.0201,0.068423,0.027342,0.069219,0.050549,0.056527,0.072777,0.072218,0.047181,0.059976,0.07439,0.090746,0.037827,0.1634,0.050998,0.13583,0.035622,0.11959,0.052356,0.036478,0.041443,0.048874,0.046192,0.036425,0.038364,0.039708,0.036058,0.034993,0.05178,0.04889,0.049561,0.036609,0.048504,0.032723,0.05334,0.75032,0.45888
0.15844,0.08073,0.0046725,0.053931,0.0049578,0.079221,0.0039522,0.049065,0.0043608,0.029964,0.028814,0.030567,0.030804,0.026983,0.023039,0.023881,0.029062,0.11229,0.052038,0.12263,0.028103,0.11101,0.03988,0.11199,0.031727,0.1897,0.21839,0.093215,0.078113,0.15653,0.19811,0.098166,0.087445,0.2234,0.08583,0.12487,0.068179,0.2091,0.080492,0.10731,0.080062,0.05493,0.052651,0.050398,0.047379,0.042865,0.049661,0.052548,0.055977,0.033272,0.069884,0.036628,0.038648,0.029043,0.073257,0.030664,0.047024,0.59986,0.40972
0.21822,0.096815,0.0080162,0.07692,0.0078783,0.097499,0.0060038,0.072205,0.0071366,0.041267,0.037915,0.040819,0.039925,0.037074,0.03398,0.034635,0.035673,0.1138,0.069102,0.12408,0.049831,0.10122,0.058792,0.10966,0.050097,0.18314,0.21328,0.13315,0.11451,0.14693,0.18066,0.11723,0.10491,0.23017,0.090735,0.10235,0.070801,0.16099,0.079803,0.092916,0.080144,0.058617,0.056863,0.05088,0.047432,0.048711,0.04991,0.057154,0.057416,0.025092,0.087194,0.021873,0.069718,0.0208,0.089267,0.02568,0.073123,0.44268,0.53586
0.13987,0.058174,0.0055958,0.049525,0.0057126,0.060374,0.0038833,0.039488,0.0044587,0.025363,0.026711,0.028017,0.026143,0.021272,0.017337,0.016445,0.019791,0.13019,0.039396,0.11769,0.030075,0.095443,0.027377,0.094771,0.031285,0.15308,0.22099,0.10381,0.12043,0.12218,0.15305,0.092536,0.12851,0.19693,0.083741,0.18808,0.064908,0.12072,0.065682,0.20665,0.081635,0.050987,0.05091,0.043188,0.032749,0.033041,0.040361,0.053434,0.051189,0.038456,0.048336,0.028665,0.032469,0.026681,0.048807,0.050078,0.042513,0.66458,0.35534
0.060566,0.031694,0.0020252,0.031074,0.0016334,0.03711,0.0019605,0.029834,0.0019849,0.015055,0.014698,0.013323,0.013901,0.014848,0.013753,0.0137,0.0131,0.087856,0.02436,0.14345,0.025022,0.10622,0.024391,0.090802,0.025064,0.10928,0.16487,0.093761,0.096807,0.15541,0.13383,0.083467,0.075258,0.32374,0.063766,0.19933,0.060942,0.21103,0.053004,0.12537,0.046464,0.062889,0.053114,0.046691,0.043019,0.038571,0.034383,0.034609,0.039225,0.074259,0.028507,0.043954,0.022024,0.033542,0.024731,0.034869,0.02119,0.73455,0.20687
0.068021,0.029654,0.002191,0.023735,0.0025258,0.030956,0.0016108,0.021227,0.0019155,0.016123,0.012952,0.016315,0.015457,0.014872,0.012219,0.011412,0.013668,0.053063,0.024517,0.055253,0.016272,0.047215,0.020727,0.046399,0.017443,0.061313,0.065306,0.044105,0.036444,0.089258,0.064438,0.036422,0.038907,0.091924,0.039111,0.062888,0.032944,0.14289,0.032769,0.064186,0.040212,0.022288,0.024869,0.022227,0.021736,0.021395,0.0213,0.022784,0.020682,0.010391,0.024403,0.012509,0.018924,0.01105,0.02621,0.012024,0.021217,0.9361,0.16637
0.16143,0.059572,0.0060653,0.062206,0.005397,0.056283,0.0037142,0.060714,0.0052561,0.02648,0.027288,0.025304,0.022597,0.020962,0.023158,0.023533,0.022748,0.12352,0.045581,0.1213,0.028174,0.11749,0.035761,0.1037,0.032825,0.20825,0.21291,0.12161,0.13045,0.21749,0.24509,0.099467,0.14952,0.26641,0.090114,0.16065,0.092719,0.28032,0.077626,0.12256,0.10313,0.056203,0.052801,0.0511,0.0546,0.050015,0.04428,0.05306,0.056725,0.040096,0.050626,0.036899,0.052086,0.031856,0.05135,0.033745,0.055456,0.47243,0.38721
0.049108,0.016404,0.0020565,0.016337,0.0024001,0.018132,0.0018275,0.014037,0.0014024,0.0061642,0.0068453,0.0070113,0.0076777,0.0067879,0.005965,0.0050964,0.0052733,0.026085,0.010322,0.026085,0.0087036,0.028862,0.0077802,0.024714,0.0089996,0.037224,0.039296,0.017581,0.021895,0.036573,0.02693,0.020872,0.021317,0.075463,0.015515,0.071227,0.015675,0.094554,0.011739,0.058028,0.01649,0.012914,0.012245,0.012279,0.01216,0.010121,0.010631,0.011795,0.012946,0.012109,0.015081,0.012123,0.012955,0.01209,0.014911,0.010645,0.014313,0.9724,0.11972
0.11321,0.058332,0.0041975,0.043634,0.0032009,0.054689,0.0031481,0.040615,0.0033552,0.019928,0.018732,0.017585,0.01662,0.017645,0.01529,0.016229,0.018351,0.10776,0.024606,0.083117,0.01597,0.095697,0.021861,0.088875,0.018345,0.10506,0.086185,0.04182,0.050799,0.090015,0.082776,0.04802,0.060383,0.22495,0.039959,0.11082,0.045815,0.20671,0.042203,0.12328,0.055764,0.045236,0.040527,0.044602,0.047645,0.044565,0.0441,0.049891,0.052953,0.042037,0.043571,0.048208,0.0314,0.044277,0.046309,0.051581,0.033989,0.79045,0.32782
0.21842,0.068347,0.0085783,0.068366,0.008553,0.07025,0.0067317,0.062273,0.0075844,0.034147,0.034462,0.035702,0.034819,0.032699,0.029367,0.030371,0.031917,0.098671,0.046323,0.11531,0.038887,0.078962,0.041358,0.085645,0.037971,0.12858,0.14494,0.082036,0.06515,0.12189,0.12027,0.062812,0.071009,0.18763,0.078628,0.096845,0.058021,0.12031,0.062293,0.074492,0.067795,0.05099,0.053425,0.041602,0.038825,0.040533,0.03937,0.045332,0.048134,0.037477,0.067059,0.021612,0.057789,0.021751,0.06454,0.029703,0.065337,0.65162,0.50193
